	cm_angle.dist_ctr2best.mean	cm_angle.dist_ctr2worst.mean	cm_angle.angle.mean	cm_angle.costs_runtime	cm_grad.mean	cm_grad.costs_runtime	disp.ratio_mean_02	disp.ratio_mean_05	disp.ratio_mean_10	disp.ratio_mean_25	disp.ratio_median_02	disp.ratio_median_05	disp.ratio_median_10	disp.ratio_median_25	disp.diff_mean_02	disp.diff_mean_05	disp.diff_mean_10	disp.diff_mean_25	disp.diff_median_02	disp.diff_median_05	disp.diff_median_10	disp.diff_median_25	disp.costs_runtime	ela_conv.conv_prob	ela_conv.lin_prob	ela_conv.lin_dev.orig	ela_conv.lin_dev.abs	ela_conv.costs_runtime	ela_curv.grad_norm.min	ela_curv.grad_norm.lq	ela_curv.grad_norm.mean	ela_curv.grad_norm.med	ela_curv.grad_norm.uq	ela_curv.grad_norm.max	ela_curv.grad_norm.sd	ela_curv.grad_scale.nas	ela_curv.hessian_cond.nas	ela_curv.costs_fun_evals	ela_curv.costs_runtime	ela_distr.skewness	ela_distr.kurtosis	ela_distr.number_of_peaks	ela_distr.costs_runtime	ela_level.mmce_lda_10	ela_level.mmce_qda_10	ela_level.mmce_mda_10	ela_level.lda_qda_10	ela_level.lda_mda_10	ela_level.qda_mda_10	ela_level.mmce_lda_25	ela_level.mmce_qda_25	ela_level.mmce_mda_25	ela_level.lda_qda_25	ela_level.lda_mda_25	ela_level.qda_mda_25	ela_level.mmce_lda_50	ela_level.mmce_qda_50	ela_level.mmce_mda_50	ela_level.lda_qda_50	ela_level.lda_mda_50	ela_level.qda_mda_50	ela_level.costs_runtime	ela_local.n_loc_opt.abs	ela_local.n_loc_opt.rel	ela_local.best2mean_contr.orig	ela_local.basin_sizes.avg_best	ela_local.basin_sizes.avg_non_best	ela_local.basin_sizes.avg_worst	ela_local.fun_evals.min	ela_local.fun_evals.lq	ela_local.fun_evals.mean	ela_local.fun_evals.median	ela_local.fun_evals.uq	ela_local.fun_evals.max	ela_local.fun_evals.sd	ela_local.costs_fun_evals	ela_local.costs_runtime	ela_meta.lin_simple.adj_r2	ela_meta.lin_simple.intercept	ela_meta.lin_simple.coef.min	ela_meta.lin_simple.coef.max	ela_meta.lin_simple.coef.max_by_min	ela_meta.lin_w_interact.adj_r2	ela_meta.quad_simple.adj_r2	ela_meta.quad_simple.cond	ela_meta.quad_w_interact.adj_r2	ela_meta.costs_runtime	ic.h.max	ic.eps.s	ic.eps.max	ic.eps.ratio	ic.m0	ic.costs_runtime	nbc.nn_nb.sd_ratio	nbc.nn_nb.mean_ratio	nbc.nn_nb.cor	nbc.dist_ratio.coeff_var	nbc.nb_fitness.cor	nbc.costs_runtime
5_6	0.6240801583126608	1.0	0.7349025736288867	0.0033210333031825135	0.8927108898756645	0.005691057026761282	0.3282530120596095	0.32463839385552584	0.32798619575831506	0.3700542156057915	0.2283163903593471	0.31793070185998257	0.325748504020876	0.341920259416832	0.3282530120596129	0.32463839385552473	0.32798619575831417	0.37005421560579277	0.22831639035934587	0.3179307018599836	0.3257485040208779	0.34192025941683035	0.002380952459321538	0.0	1.0	0.9999999996536116	7.828556329042678e-25	0.0014285714419251811	2.1159762389463502e-06	4.087735493231404e-08	4.036982787466837e-10	5.0045794569450985e-09	7.307057168836247e-10	1.1774916058180976e-11	7.887961266977756e-20	0.0	0.052000000000000005	1.0	0.06455190770652248	0.20768681170421038	0.002348027136823003	0.04166666666666665	0.0013123359898035108	0.19999999999999998	0.39999999999999997	0.3030303030303029	0.004246284501061507	0.15966386554621811	0.3846153846153846	0.09999999999999999	0.08333333333333336	0.21917808219178087	0.20720720720720648	0.03471074380165295	0.03318903318903319	0.0379746835443038	0.03246753246753247	0.045751633986928116	0.11910163339382937	0.03690685413005267	0.2006785411365563	0.05865771811407722	0.004464285714285713	0.004464285714285713	0.4991716771219771	0.4979919678714859	0.0	0.4979919678714859	0.011627906976744184	0.009937888198757764	0.012130704502180454	0.011834319526627222	0.010610079575596816	0.0036023054755043226	0.0065249195339530126	0.01181941024395419	0.006959074432649514	1.0	3.925131441341098e-08	2.914105782191608e-10	8.136810974728191e-10	0.002161964425245115	1.0	1.0	0.0002952184378348781	1.0	0.002797202862197413	0.6758335403382648	0.015355086372361274	2.026538625700812e-08	0.05227272727272725	0.262499999999998	0.03068506184793467	0.44653624435366723	0.7559809646618617	0.5944970742213663	0.2992219088186542	0.5907635987852241	0.008143322643524646
5_7	0.7554341439046179	0.8012113979762934	0.9238618694027483	0.003321033281703672	0.9598908889970217	0.004878048929094517	0.34168317705037926	0.3105425897605141	0.33579381133037567	0.45471942509071595	0.2803977833341383	0.3205066867260492	0.35227059698287416	0.4496047052349629	0.34168317705038165	0.3105425897605115	0.3357938113303733	0.4547194250907173	0.2803977833341373	0.32050668672605054	0.3522705969828749	0.4496047052349607	0.002380952433335975	0.0	1.0	0.9999999996536116	0.0	0.0010837438565488337	2.1159762538019533e-06	4.087735493457049e-08	4.036982787796237e-10	5.004579456986628e-09	7.307057168612509e-10	1.177491604631483e-11	6.21463307981075e-21	0.0	0.06800000000000002	1.0	0.06548358472809543	0.19448569183008363	0.0025589285414598785	0.0	0.0013123359745259096	0.19999999999999998	0.12000000000000002	0.15151515151515155	0.1472929936305733	0.34453781512605025	0.282051282051282	0.09999999999999999	0.11111111111111113	0.1095890410958904	0.15479115479115452	0.06493506493506494	0.09297052154195015	0.06329113924050635	0.06493506493506494	0.058823529411764705	0.10163339382940106	0.04585397028279261	0.3196391394864667	0.06590604026097176	0.0	0.0	0.4991716771219771	1.0	0.0	1.0	0.011627906976744184	0.009937888198757764	0.01309808979792396	0.011834319526627222	0.010610079575596816	0.004322766570605188	0.006688568816611515	0.01278539960132	0.007857019520279387	1.0	2.8085892294167412e-08	2.914105782191608e-10	8.136810974728191e-10	0.002161964425245116	1.0	1.0	9.75671927617498e-05	1.0	0.0034965035607864925	0.881613122915146	0.013435700575816185	2.7891143890943007e-08	0.05227272727272725	0.47500000000000064	0.027878211229095375	0.3302671687598853	0.7265596874176751	0.5599919320292103	0.31842072745995104	0.5391807317492506	0.007491856833559482
5_8	0.7945724775584092	0.844327350893731	0.768902564643435	0.0047970480365806326	0.9096205632029248	0.005691057038592106	0.30416496949004557	0.31338173137445	0.29490050324842804	0.40094779606614106	0.30512505375621896	0.3018618527126024	0.28631418995455515	0.39006797999992704	0.30416496949004734	0.3133817313744495	0.2949005032484258	0.4009477960661435	0.3051250537562189	0.3018618527126041	0.28631418995455504	0.3900679799999239	0.0023809524506596836	0.0	1.0	0.9999999996536116	7.858845628361392e-25	0.00428571429853553	2.1159762457223855e-06	4.087735493257269e-08	4.036982787817267e-10	5.004579456972122e-09	7.307057168951835e-10	1.1774916117406694e-11	7.520768771826217e-20	0.0	0.06000000000000001	1.0	0.06109139307064519	0.19729224242600044	0.002430268078539212	0.0	0.0007874016351316293	0.19999999999999998	0.1600000000000001	0.18181818181818185	0.11323425336164147	0.2941176470588234	0.29137529137529133	0.09999999999999999	0.09722222222222222	0.1506849315068493	0.17837837837837836	0.05026737967914431	0.06162464985994397	0.04430379746835444	0.07792207792207793	0.06535947712418301	0.05505142165759226	0.02870533099004095	0.34732824427480885	0.06402684563198278	0.0	0.0	0.4991716771219771	1.0	0.0	1.0	0.011627906976744184	0.009937888198757764	0.011194029850746268	0.007889546351084813	0.009946949602122016	0.0036023054755043226	0.005864906419331274	0.01088133965414231	0.0062856156169271106	1.0	3.957447529841268e-08	2.914105782191608e-10	8.136810974728191e-10	0.002161964425245115	1.0	1.0	5.4749705178990234e-05	1.0	0.003030303072446741	0.8109259024385451	0.015355086372361274	3.4792395177009784e-08	0.04999999999999998	0.5249999999999988	0.02940057088548022	0.5194631207983116	0.7727302429113433	0.7123446659814385	0.2446734183823945	0.5628312874279293	0.006840391023594322
5_9	1.0	0.5487383648677807	0.7349025736288867	0.0022140222343399376	0.8927108898756645	0.0048780489172636915	0.4215753273064128	0.501639343697805	0.4016366812193418	0.45614173190698015	0.4008681647647908	0.5213898368601442	0.41207366654583544	0.4481503134235476	0.42157532730641634	0.5016393436978027	0.40163668121933915	0.4561417319069826	0.4008681647647897	0.5213898368601477	0.41207366654583677	0.44815031342354394	0.0023809524506596836	0.0	1.0	0.9999999996536116	4.1282481048990246e-26	0.013103448288745462	2.1159762529866096e-06	4.0877354934467926e-08	4.036982787800383e-10	5.00457945698899e-09	7.307057168645613e-10	1.177491604631483e-11	9.127353484975415e-21	0.0	0.03600000000000001	1.0	0.0672582076223942	0.1825508444468258	0.002348027136823003	0.04166666666666665	0.0013123359974423112	0.03333333333333333	0.039999999999999994	0.15151515151515155	0.06369426751592357	0.09243697478991576	0.1794871794871795	0.055555555555555566	0.06944444444444443	0.09589041095890413	0.13513513513513511	0.041491841491841444	0.0659340659340659	0.0379746835443038	0.03246753246753247	0.045751633986928116	0.11910163339382937	0.03690685413005267	0.2006785411365563	0.06568232661422893	0.004464285714285713	0.004464285714285713	0.4991716771219771	0.4979919678714859	0.0	0.4979919678714859	0.011627906976744184	0.009937888198757764	0.013159511086542595	0.011834319526627222	0.010610079575596816	0.0036023054755043226	0.006173192286018979	0.012848216828316331	0.007770678646932731	1.0	2.9108618196304938e-08	2.914105782191608e-10	8.136810974728191e-10	0.002161964425245116	1.0	1.0	0.0024385577500084144	1.0	0.003496503560786493	0.6758335403382648	0.015355086372361274	2.026538625700812e-08	0.05227272727272725	0.262499999999998	0.01717411988592321	0.4964934104389317	0.766471479426506	0.6201628280108065	0.2539261394291245	0.5388170991641584	0.006188925223109229
6_1	0.8346562778101514	0.8545171341804012	0.5394980942136212	0.003690036978477478	0.7042959070223845	0.004471544821107008	0.20101651190371506	0.2462599617139126	0.24499523978652965	0.23587320172096474	0.1569747157685883	0.20425565606605595	0.26399872345175174	0.20111192084388513	0.20101651190371733	0.2462599617139117	0.24499523978652826	0.2358732017209649	0.1569747157685883	0.20425565606605706	0.2639987234517504	0.20111192084388302	0.0029761905481663596	0.9730000000000001	0.0	0.9999969158889032	3.115811229419066e-06	0.001231527109062918	1.1361995499026885e-06	0.00013228336796460832	2.587260992828048e-06	2.7457674889237592e-05	6.146015343691534e-06	2.8396112700806584e-07	5.684860810746242e-07	0.0	0.0	1.0	0.06495119785954748	0.2395097937176342	0.0028525999829846077	0.125	0.0013123359821647102	0.4666666666666667	0.4800000000000001	0.3636363636363637	0.08992131884600993	0.3534354918437966	0.3846153846153846	0.26666666666666666	0.3055555555555557	0.21917808219178087	0.15243243243243246	0.100826446280992	0.14862914862914917	0.25949367088607594	0.18181818181818185	0.16993464052287582	0.16023652011006415	0.06502636203866417	0.28931297709923764	0.05270693511880868	1.0	1.0	0.4990163195465608	0.0682730923694779	0.7944635685599543	0.0	0.8372093023255813	0.804968944099379	0.8458479208893801	0.8362919132149902	0.7082228116710877	0.3234870317002882	0.3883180174889844	0.8458479208893801	0.5952857882934608	0.6300130323762172	6.594057507125218e-06	1.4901255491395635e-06	3.038112168820249e-06	0.0014857974546677757	0.7836387444484262	0.7608500012084497	4.5707333597768206e-05	0.9699760838142908	0.0030303030724467403	0.6783637027399195	0.393474088291748	0.0001571010484556713	0.472727272727273	0.3875000000000002	0.03549000951517341	0.6285230430956397	0.8251026963432444	0.7364325338866337	0.18299689496802457	0.48283399417416295	0.013029316085542442
6_10	0.6210215688136173	0.8023896094752738	0.6963530326417714	0.002583025920374323	0.7498922794094025	0.004065040736781151	0.30559133062409727	0.2449434043964021	0.2945309274672279	0.3037398232557709	0.24714466905923388	0.2369543759306557	0.2599953685741739	0.27178716969945393	0.30559133062409977	0.244943404396401	0.2945309274672265	0.30373982325577253	0.247144669059233	0.2369543759306561	0.25999536857417327	0.2717871696994502	0.002083333397575418	0.9399999999999997	0.0	0.9999967157416705	3.3980184367088983e-06	0.0011822660244136499	0.0013080610395317736	0.00019426222668884866	3.6217676392134157e-06	3.557094055307641e-05	8.541405288508264e-06	3.1740364797440644e-07	7.231274324762853e-07	0.0	0.0	1.0	0.07471162377173514	0.2555352026733955	0.009081665294611322	0.20833333333333331	0.001574803186236453	0.5333333333333333	0.35999999999999993	0.33333333333333337	0.17515923566878985	0.4516806722689074	0.32051282051282043	0.28888888888888886	0.20833333333333343	0.2602739726027398	0.26726726726726696	0.09430303030303029	0.08253968253968257	0.18354430379746842	0.1363636363636364	0.11764705882352941	0.1482153660012094	0.06643233743409481	0.32702290076335844	0.06161073824664646	1.0	1.0	0.4991785272019221	0.02008032128514056	0.8355565117613322	0.0	0.5232558139534884	0.7304347826086958	0.7544991093913148	0.7218934911242603	0.6551724137931033	0.35806916426512975	0.39776500327228753	0.7544991093913149	0.5556035227096482	0.8053019974144233	1.1264671077676102e-05	6.742935041945573e-06	5.174359109534846e-06	0.0003737628401370512	0.888961763103868	0.889388019702652	8.1030574624072e-05	0.9851952233948207	0.003030303079230851	0.7560407433074375	0.4030710172744736	0.0001978256980614865	0.4863636363636366	0.46249999999999825	0.01803044719653365	0.48264089707251967	0.7865379068235082	0.5596716872628092	0.30110742566865156	0.5849334870198601	0.00651465811861174
6_11	0.8703181634531576	0.7289320578503272	0.7716912942232729	0.0029520296064087076	0.5816290805167693	0.004065040807766102	0.36394675912726265	0.2985243447620181	0.2910447017183512	0.2625556071068455	0.41171426844549164	0.28777482911477087	0.2870749274285496	0.24797291896002033	0.3639467591272653	0.29852434476201684	0.2910447017183517	0.2625556071068464	0.41171426844549075	0.2877748291147736	0.2870749274285501	0.24797291896001689	0.0026785714950820945	0.9339999999999999	0.0	0.9999953542886002	4.774985306174527e-06	0.001674876862304087	4.36650985308267e-06	0.00018625754116457772	4.385406415253048e-06	4.137593927877902e-05	1.200001955302401e-05	3.898234049487622e-07	9.554128142797014e-07	0.0	0.0	1.0	0.08132209404576786	0.23988274858411834	0.0034623426339643127	0.16666666666666669	0.0013123359974423112	0.4666666666666667	0.39999999999999997	0.2727272727272726	0.12314225053078634	0.47418967587034955	0.4212454212454205	0.28888888888888886	0.1805555555555556	0.1095890410958904	0.31081081081081086	0.18268398268398256	0.14965986394557776	0.2278481012658228	0.1883116883116883	0.16993464052287582	0.13220281306715062	0.05623901581722297	0.3038167938931284	0.07552572706437506	1.0	1.0	0.4990998191364282	0.056224899598393566	0.8047368043602987	0.0	0.7558139534883722	0.8956521739130435	0.9301793501627664	0.9230769230769231	0.7738726790450928	0.3659942363112392	0.4645366571410673	0.9301793501627664	0.6764980141605552	0.7689937560440032	1.3757144794301183e-05	4.137272560487661e-06	4.633859512446383e-06	0.0006821982807040242	0.8888818010287578	0.8755982678643706	5.1557056647061046e-05	0.9891930995455505	0.00303030308601496	0.6227020430948105	0.4107485604606541	0.0003771980602353424	0.5113636363636367	0.27499999999999775	0.004471931494351581	0.5792823822898379	0.8751893391399175	0.6278780010652268	0.1866717751002316	0.5882807273457705	0.008143322615084448
6_12	0.6736994316988786	1.0	0.6781333235293652	0.003321033281703672	0.6414986441184335	0.004878048869940391	0.20519092891788354	0.18919758001301012	0.15505134077513277	0.21543566185335528	0.15816980038766926	0.24047387083838245	0.13928071290986602	0.19490586425352177	0.20519092891788498	0.18919758001301035	0.15505134077513244	0.21543566185335122	0.1581698003876688	0.24047387083838306	0.13928071290986505	0.1949058642535184	0.001785714344491153	0.95	0.0	0.9999966452618094	3.438810731337032e-06	0.014236453217040364	4.675007244579562e-06	0.00016273834495529474	3.305066121501463e-06	3.084460623903644e-05	7.655367574023896e-06	3.9279054430664094e-07	7.828233414049635e-07	0.0	0.0	1.0	0.06410825198553018	0.2765578935268644	0.016401251274143457	0.16666666666666669	0.0007874016122152277	0.5999999999999998	0.44000000000000006	0.33333333333333337	0.16122611464968156	0.5147058823529411	0.3846153846153846	0.21111111111111108	0.19444444444444445	0.12328767123287673	0.19872813990460972	0.12404040404040437	0.14814814814814764	0.1139240506329114	0.1168831168831169	0.1045751633986928	0.10163339382940106	0.045108377270064545	0.3134860050890596	0.07114093958848858	1.0	1.0	0.4993049427287127	0.04016064257028113	0.8184344520940907	0.0	0.8372093023255813	0.8857142857142859	0.8857871138136477	0.8875739644970413	0.7407161803713527	0.29034582132564835	0.356077809329506	0.8857871138136477	0.6451044724572218	0.8096169041060264	9.814039487522045e-06	1.5788136145407713e-06	5.601588865392322e-06	0.0028057150875481695	0.8992941900104696	0.8822857659644148	8.709757441007905e-05	0.9895915545198337	0.00303030309279907	0.7037409378520437	0.4069097888675639	0.00023252526870320072	0.4909090909090911	0.27499999999999775	0.03177925784970651	0.6496874223447467	0.8896462509339511	0.6302184389402921	0.15612258812799515	0.6317483983514723	0.00618892521362916
6_13	0.6451577350889518	0.7289320578503272	0.517602456642816	0.002583025898895481	0.46119404091113336	0.004471544856599484	0.1230656533748348	0.13815257947184428	0.2585382014660665	0.24417058832593624	0.10029019491362898	0.11278204476028772	0.26020888398241854	0.23996622122040007	0.12306565337483592	0.13815257947184303	0.2585382014660659	0.24417058832593647	0.1002901949136277	0.11278204476028827	0.2602088839824174	0.23996622122040026	0.002380952467983392	0.9600000000000002	0.0	0.9999960873261367	3.959434125923587e-06	0.002216748781976382	3.3273709465532726e-06	0.00017909572876764938	3.2776999931371027e-06	3.1639017712051294e-05	7.246740420144047e-06	3.985246583004778e-07	7.62681150706859e-07	0.0	0.0	1.0	0.07639751551718735	0.2750614887251394	0.014567018941283372	0.16666666666666669	0.0018372703673917936	0.4666666666666667	0.35999999999999993	0.2727272727272726	0.14331210191082874	0.47418967587034955	0.3846153846153846	0.4666666666666667	0.375	0.3150684931506849	0.24324324324324337	0.13228840125391805	0.13245758073344288	0.3291139240506329	0.21428571428571436	0.16993464052287582	0.17538818310143206	0.08435852372583444	0.36183206106870364	0.0627740492091848	1.0	1.0	0.49915077913714934	0.004016064257028113	0.8492541594951242	0.0	0.5	0.8968944099378879	0.9059640071248692	0.90138067061144	0.7559681697612731	0.3328530259365995	0.38422218738279806	0.9059640071248694	0.6599205663965815	0.5872523399233198	8.314546272215997e-06	8.663219948941756e-07	3.3853087556118535e-06	0.0031203213943834245	0.8037795077588896	0.7760332979097286	0.00010364563731087974	0.984479856927303	0.003030303099583179	0.7119044821884629	0.4030710172744736	0.0001933693927050708	0.4886363636363639	0.4499999999999985	0.005280685066176165	0.7619080175506693	0.8975264604537949	0.7946236007690705	0.13096327515961811	0.5295877309255104	0.006840391042554454
6_14	0.7657259290901407	0.9100215454799828	0.9678277535007893	0.003321033281703672	0.5576361960172097	0.004065040784104451	0.24400366826803227	0.1420833770514862	0.18640532902121318	0.22867728553793237	0.22504275806427015	0.12677679680657788	0.18664661982604086	0.21059178077260388	0.24400366826803385	0.1420833770514862	0.18640532902121154	0.22867728553793404	0.22504275806427015	0.12677679680657852	0.18664661982604122	0.21059178077260193	0.002380952433335975	0.9589999999999999	0.0	0.9999962088949543	3.841776711009873e-06	0.0012807881922784715	4.650457430747389e-06	0.00015269484313248322	3.0556388628927513e-06	3.156460648065229e-05	6.761504054141725e-06	3.88660259891205e-07	7.218368832703725e-07	0.0	0.0	1.0	0.07191659271218154	0.30932937276260786	0.023527952148004152	0.125	0.0013123359745259096	0.6333333333333332	0.7199999999999999	0.484848484848485	0.07338687344226082	0.36614645858343176	0.4334554334554359	0.4111111111111111	0.5138888888888891	0.4794520547945205	0.13513513513513511	0.07642276422764227	0.12311265969802557	0.2784810126582279	0.24025974025974023	0.28758169934640515	0.12608892921960074	0.03797661801788016	0.19283106538333863	0.06751677851829675	1.0	1.0	0.499462716933034	0.08433734939759038	0.7807659208261624	0.0	0.7441860465116278	0.9391304347826088	0.9681223512069279	0.960552268244576	0.8143236074270559	0.4531700288184438	0.46962982904087125	0.9681223512069284	0.7159557934724605	0.7051842038692113	7.895364038155665e-06	1.6875756189614836e-06	3.969294813351962e-06	0.0017597607213362388	0.8143216726092144	0.8563919791299446	9.916407776866087e-05	0.9803327947083493	0.002564102611243428	0.612803625793809	0.4107485604606541	0.00012194932185081832	0.4704545454545458	0.41249999999999953	0.03315889628973319	0.5628089487567788	0.8622271628177474	0.639768495556324	0.20704459463652541	0.5809921910308821	0.0071661239096167725
6_15	0.3320888703236177	0.7570388324446908	0.6196016810241517	0.0029520295849298664	0.26294361408078043	0.004065040795935277	0.1379661187681311	0.14989779960456964	0.1786491465517745	0.27019352322782997	0.05606898886991647	0.11485958020397188	0.2129851558125579	0.22735630902609666	0.13796611876813272	0.14989779960456878	0.17864914655177352	0.27019352322783297	0.05606898886991661	0.11485958020397327	0.2129851558125584	0.22735630902609633	0.0029761905481663596	0.968	0.0	0.9999970999765126	2.922102068928992e-06	0.0010837438522477752	2.1823693177708843e-06	9.606476038828931e-05	2.377648136228878e-06	2.644994210462253e-05	5.801801770667695e-06	3.809375899441033e-07	5.789125012635847e-07	0.0	0.0	1.0	0.07604259093858572	0.339781188823571	0.04147463956476038	0.20833333333333331	0.0005249344310598867	0.5999999999999998	0.5200000000000002	0.3030303030303029	0.12561924982307196	0.5630252100840318	0.4871794871794871	0.5111111111111111	0.4027777777777778	0.2876712328767125	0.25	0.1578002244668907	0.15637860082304608	0.44303797468354433	0.25974025974025977	0.2091503267973857	0.19913054488667517	0.09335263103483901	0.35330040413111735	0.07628635346225632	1.0	1.0	0.4991632742027967	0.032128514056224904	0.8252832759609878	0.0	0.7209302325581394	0.8099378881987578	0.8651034948713223	0.8658777120315582	0.729442970822281	0.31628242074927954	0.38873749682775666	0.8651034948713223	0.6366430668290443	0.4447068008868408	4.6550133496833425e-06	1.4103108052349642e-06	2.51379434697443e-06	0.0012615557283064348	0.804543645275442	0.5894033324891128	4.2101588992400536e-05	0.9646519185677389	0.00303030308601496	0.5935306262848654	0.40115163147792854	0.0001306458255796023	0.46363636363636396	0.33749999999999897	0.037963843958356364	0.639695088696897	0.856667918213909	0.5095311408087457	0.21769306606511346	0.6003870190914548	0.012052117417995122
6_16	0.6561116671545496	0.8015181159384082	0.6398394082687047	0.003690036967738057	0.8299874215943956	0.005284552954266247	0.27352436942823577	0.1739889260015184	0.20152897364844918	0.18833412415482023	0.19378490848506677	0.15904463301283792	0.19683580827331745	0.1545289032514065	0.2735243694282374	0.17398892600151813	0.20152897364844852	0.18833412415482154	0.1937849084850671	0.1590446330128377	0.1968358082733164	0.15452890325140592	0.0020833333975754185	0.9469999999999998	0.0	0.9999956104351655	4.478544293095832e-06	0.0021182266155452454	3.7456798372980404e-06	0.00020426208343087953	4.366418846102677e-06	3.915867395135617e-05	1.112336984387561e-05	4.193433113691661e-07	1.0191086781802688e-06	0.0	0.0	1.0	0.06960958295191719	0.2515384340618482	0.006231757280669115	0.16666666666666669	0.0018372703673917936	0.2999999999999999	0.31999999999999995	0.09090909090909093	0.08084272415482677	0.6722689075630253	0.7051282051282052	0.23333333333333334	0.2638888888888889	0.2739726027397262	0.15479115479115452	0.07132867132867134	0.1025641025641025	0.1518987341772152	0.1103896103896104	0.14379084967320258	0.15054446460980037	0.04305799648506146	0.1781170483460557	0.05485458612206506	1.0	1.0	0.4990711102223112	0.0682730923694779	0.7944635685599543	0.0	0.5581395348837209	0.870807453416149	0.8526196179595846	0.844181459566075	0.7055702917771882	0.34005763688760815	0.3682348666015276	0.8526196179595849	0.6278190295303978	0.8599168247680531	1.2778544239390529e-05	6.165707477288183e-07	7.545357107241166e-06	0.010405799180393893	0.8898491739169432	0.9508828403552643	7.554392685390369e-05	0.9898293706001755	0.0023310023874258804	0.681914861950628	0.41266794625719927	0.0002271666232674233	0.5136363636363638	0.3875000000000002	0.03525214082124301	0.5636162668706374	0.7933813452448505	0.6433733032309831	0.2530316800922447	0.5800751336860636	0.00618892523258929
6_17	0.8353822684260257	0.7659832670946712	0.4936960224696362	0.003321033281703672	0.27381146063705397	0.004471544809276182	0.3024382016136192	0.16695122638447088	0.15932310103087508	0.16175671929364935	0.2842391046677511	0.1425919200395023	0.15685411206367222	0.15641560458159806	0.3024382016136213	0.16695122638446994	0.15932310103087538	0.16175671929365001	0.2842391046677504	0.14259192003950164	0.15685411206367267	0.15641560458159762	0.0017857143358292991	0.9709999999999999	0.0	0.9999959291047116	4.1028612347029805e-06	0.001280788193712166	3.8651320792438e-06	0.00017501745488863535	3.0241602538434868e-06	3.333162985001553e-05	7.084494782485752e-06	3.013498052754421e-07	5.337285162445588e-07	0.0	0.0	1.0	0.06322094053967205	0.22223947729874954	0.0024122408424866386	0.04166666666666665	0.0018372703673917936	0.43333333333333346	0.24000000000000005	0.393939393939394	0.2055587724377541	0.2941176470588234	0.1851851851851851	0.4666666666666667	0.4027777777777778	0.43835616438356173	0.22297297297297294	0.09665071770334932	0.101921470342523	0.4683544303797468	0.2922077922077922	0.2483660130718955	0.18606321839080506	0.08242530755711762	0.32702290076335844	0.052751677845031805	1.0	1.0	0.49963987915261077	0.0	0.8526785714285718	0.0	0.5813953488372093	0.849689440993789	0.8959062711135679	0.9349112426035504	0.753315649867374	0.35230547550432284	0.4193913862545565	0.8959062711135679	0.6576929718535831	0.3088787577604429	8.278065438104607e-06	1.2636901971517784e-07	1.6680460786391618e-06	0.011247352864893534	0.6184288883625227	0.6030142028874457	9.765184778012474e-05	0.972255460716928	0.0032634033166166173	0.7365596356484819	0.39155470249520297	0.00020715877740106202	0.4909090909090911	0.4499999999999985	0.005518553761491051	0.6498109098400704	0.8854079526868193	0.6553343889612684	0.1756533492095083	0.4141883883378764	0.007817589719581934
6_18	0.853732057841172	0.6143802578307326	0.6896278241374316	0.0036900369784774777	0.6928266945711368	0.004471544809276183	0.3330746619970317	0.1712870363472778	0.15137100584681457	0.2927056738260388	0.20185427951672658	0.16859817248841277	0.14828506405050024	0.2804060281232475	0.3330746619970338	0.1712870363472767	0.15137100584681407	0.29270567382603735	0.20185427951672635	0.16859817248841472	0.1482850640504992	0.2804060281232456	0.0026785714950820945	0.946	0.0	0.9999971937289611	2.886657874975071e-06	0.001330049278361414	0.0009806387186010366	0.00017874135316595511	3.2234755680039286e-06	3.032970829992207e-05	7.500915524972871e-06	3.357604333334309e-07	6.931305623393959e-07	0.0	0.0	1.0	0.07559893521759348	0.2403544063740944	0.0051686838482116	0.16666666666666669	0.0010498687933705687	0.5333333333333333	0.44000000000000006	0.3030303030303029	0.13335987261146495	0.495798319327731	0.41880341880342054	0.19999999999999998	0.25000000000000006	0.19178082191780826	0.13513513513513511	0.08363636363636363	0.1349206349206349	0.1962025316455696	0.2077922077922078	0.2091503267973857	0.09764065335753182	0.03690685413005267	0.2577458464301739	0.05234899328167715	1.0	1.0	0.4991772293558673	0.048192771084337345	0.8115856282271958	0.0	0.7209302325581394	0.7714285714285715	0.7982464222099378	0.8185404339250493	0.6657824933687003	0.35806916426512975	0.38448766602816453	0.7982464222099379	0.5922120531860366	0.809967736315085	9.519660594357737e-06	3.4336798803923598e-06	3.9757272008138575e-06	0.0007152889627102471	0.8841182327187418	0.8864603632003518	3.9433542663706784e-05	0.9691649529393972	0.002797202855413304	0.7194279753465534	0.40115163147792854	0.0001978256980614865	0.4909090909090911	0.3750000000000005	0.0329210275958028	0.576201228727774	0.8659793694194471	0.6127906113261891	0.1977657042488205	0.5073389587361364	0.009771987111557157
